DateTime,Latitude,Longitude,Electric Power System > Energy Storage Main > 1 > Battery Space > Power,Electric Power System > Energy Storage Main > 1 > Battery Space > State of Charge,Electric Power System > Generator Set > 1 > Engine > Fuel Rate,Electric Power System > Generator Set > 1 > Engine > Load percentage,Electric Power System > Generator Set > 1 > Engine > Speed,Electric Power System > Generator Set > 1 > Engine > Torque percentage,Electric Power System > Generator Set > 2 > Engine > Fuel Rate,Electric Power System > Generator Set > 2 > Engine > Load percentage,Electric Power System > Generator Set > 2 > Engine > Speed,Electric Power System > Generator Set > 2 > Engine > Torque percentage,Navigation and Communication > Navigation Data > Location Current > Speed Over Ground,Propulsion and Steering > Propulsion Main Electric > Port > Inverter > Power,Propulsion and Steering > Propulsion Main Electric > Starboard > Inverter > Power,Propulsion and Steering > Thruster Electric > Port Aft > Inverter > Power,Propulsion and Steering > Thruster Electric > Port Forward > Inverter > Power
2026-03-02 10:56:00,59.9247,5.31335,21.81,,,,,,,,,,0.0,0.0,0.0,,0.0
2026-03-02 10:57:00,59.92469,5.31338,19.97,,,,,,0.0,0.0,0.0,0.0,0.03,,,,
2026-03-02 10:58:00,59.92469,5.31337,19.06,62.7,0.0,0.0,0.0,0.0,,,,,0.02,,,,
2026-03-02 10:59:00,59.9247,5.31336,18.46,,,,,,,,,,0.0,,,0.0,
2026-03-02 11:00:00,59.92472,5.31337,22.58,,,,,,,,,,0.02,,,,
2026-03-02 11:01:00,59.92471,5.31335,23.85,,,,,,,,,,0.02,0.0,0.0,,0.0
2026-03-02 11:02:00,59.9247,5.31333,23.3,,,,,,0.0,0.0,0.0,0.0,0.03,,,,
2026-03-02 11:03:00,59.92469,5.31337,21.03,62.5,0.0,0.0,0.0,0.0,,,,,0.02,,,,
2026-03-02 11:04:00,59.92472,5.31336,17.92,,,,,,,,,,0.02,,,0.0,
2026-03-02 11:05:00,59.92473,5.31338,18.11,,,,,,,,,,0.02,,,,
2026-03-02 11:06:00,59.92472,5.31338,18.49,,,,,,,,,,0.02,0.0,0.0,,0.0
2026-03-02 11:07:00,59.92472,5.31338,21.75,,,,,,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-02 11:08:00,59.9247,5.31337,21.72,62.3,0.0,0.0,0.0,0.0,,,,,0.03,,,,
2026-03-02 11:09:00,59.92472,5.31339,21.36,,,,,,,,,,0.02,,,0.0,
2026-03-02 11:10:00,59.92471,5.31336,21.14,,,,,,,,,,0.0,,,,
2026-03-02 11:11:00,59.9247,5.31335,19.78,,,,,,,,,,0.03,0.0,0.0,,0.0
2026-03-02 11:12:00,59.92471,5.31338,19.88,,,,,,,,,,0.02,,,,
2026-03-02 11:13:00,59.9247,5.31336,19.44,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-02 11:14:00,59.92469,5.31337,22.64,,,,,,,,,,0.02,,,0.0,
2026-03-02 11:15:00,59.92471,5.31336,21.84,,,,,,,,,,0.0,,,,
2026-03-02 11:16:00,59.92471,5.31339,21.82,,,,,,,,,,0.03,0.0,0.0,,0.0
2026-03-02 11:17:00,59.92472,5.31338,20.86,,,,,,,,,,0.02,,,,
2026-03-02 11:18:00,59.92471,5.31336,18.12,61.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-02 11:19:00,59.92469,5.31337,19.83,,,,,,,,,,0.02,,,,
2026-03-02 11:20:00,59.9247,5.31335,19.16,,,,,,,,,,0.02,,,0.0,
2026-03-02 11:21:00,59.9247,5.3134,23.16,,,,,,,,,,0.02,0.0,0.0,,
2026-03-02 11:22:00,59.92472,5.31339,23.01,,,,,,,,,,0.02,,,,0.0
2026-03-02 11:23:00,59.92471,5.31337,22.63,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-02 11:24:00,59.92471,5.31339,22.54,,,,,,,,,,0.02,,,,
2026-03-02 11:25:00,59.92471,5.31336,19.66,,,,,,,,,,0.03,,,0.0,
2026-03-02 11:26:00,59.92468,5.31337,20.97,,,,,,,,,,0.0,0.0,0.0,,
2026-03-02 11:27:00,59.92469,5.31337,21.14,,,,,,,,,,,,,,0.0
2026-03-02 11:28:00,59.92467,5.31335,24.95,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-02 11:29:00,59.92468,5.31338,24.71,,,,,,,,,,,,,,
2026-03-02 11:30:00,59.92467,5.31338,25.73,,,,,,,,,,,,,0.0,
2026-03-02 11:31:00,59.92469,5.31336,26.12,,,,,,,,,,0.03,0.0,0.0,,
2026-03-02 11:32:00,59.92471,5.31335,21.36,,,,,,,,,,0.02,,,,0.0
2026-03-02 11:33:00,59.92468,5.31335,21.75,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-02 11:34:00,59.92471,5.31335,21.46,,,,,,,,,,0.03,,,,
2026-03-02 11:35:00,59.92469,5.31336,23.63,,,,,,,,,,0.02,,,0.0,
2026-03-02 11:36:00,59.92468,5.31337,25.59,,,,,,,,,,0.0,0.0,0.0,,
2026-03-02 11:37:00,59.9247,5.31337,27.56,,,,,,,,,,0.03,,,,0.0
2026-03-02 11:38:00,59.92469,5.31335,25.28,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-03-02 11:39:00,59.92471,5.31335,21.25,,,,,,,,,,0.02,,,,
2026-03-02 11:40:00,59.92469,5.31337,20.59,,,,,,,,,,0.03,,,0.0,
2026-03-02 11:41:00,59.92469,5.31336,20.83,,,,,,,,,,0.02,0.0,0.0,,
2026-03-02 11:42:00,59.9247,5.31335,22.31,,,,,,,,,,0.0,,,,0.0
2026-03-02 11:43:00,59.92469,5.31337,21.92,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,,,,
2026-03-02 11:44:00,59.92468,5.31335,21.63,,,,,,,,,,,,,,
2026-03-02 11:45:00,59.9247,5.31335,21.62,,,,,,,,,,0.02,,,0.0,
2026-03-02 11:46:00,59.9247,5.31335,18.83,,,,,,,,,,,0.0,0.0,,
2026-03-02 11:47:00,59.92471,5.31333,19.49,,,,,,,,,,0.02,,,,0.0
2026-03-02 11:48:00,59.9247,5.31334,20.17,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-02 11:49:00,59.9247,5.31337,22.79,,,,,,,,,,0.02,,,,
2026-03-02 11:50:00,59.92472,5.31336,22.99,,,,,,,,,,0.0,,,0.0,
2026-03-02 11:51:00,59.92473,5.31335,23.49,,,,,,,,,,0.02,0.0,0.0,,
2026-03-02 11:52:00,59.9247,5.31336,21.62,,,,,,,,,,,,,,0.0
2026-03-02 11:53:00,59.92471,5.31334,18.98,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-02 11:54:00,59.92471,5.31334,19.76,,,,,,,,,,0.02,,,,
2026-03-02 11:55:00,59.92472,5.31334,19.82,,,,,,,,,,0.02,,,0.0,
2026-03-02 11:56:00,59.92472,5.31339,21.36,,,,,,,,,,0.03,0.0,0.0,,
2026-03-02 11:57:00,59.9247,5.31336,23.02,,,,,,,,,,0.02,,,,0.0
2026-03-02 11:58:00,59.92471,5.31336,22.87,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,
2026-03-02 11:59:00,59.92472,5.31335,22.48,,,,,,,,,,0.02,,,,
